date,team1,team2,venue,toss_winner,toss_decision,match_type,season,winner,team1_won,toss_winner_is_team1,team1_historical_win_rate,team2_historical_win_rate,team1_recent_win_rate,team2_recent_win_rate,team1_h2h_win_rate,team2_h2h_win_rate,team1_venue_win_rate,team2_venue_win_rate,team1_historical_sample_size,team2_historical_sample_size,team1_h2h_sample_size,team2_h2h_sample_size,team1_venue_sample_size,team2_venue_sample_size,team1_h2h_reliability,team2_h2h_reliability,team1_venue_reliability,team2_venue_reliability
2024-08-23,South Africa,West Indies,"Brian Lara Stadium, Tarouba, Trinidad",West Indies,field,T20,2024,West Indies,0,0,0.5674157303370787,0.4585635359116022,0.8,0.6,0.5217391304347826,0.4782608695652174,0.5,0.6,178,181,23,23,0,5,HIGH,HIGH,LOW,MEDIUM
2024-08-23,Canada,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Canada,bat,T20,2024,Netherlands,0,1,0.5434782608695652,0.5217391304347826,0.2,0.2,0.0,1.0,0.5,0.5,46,92,2,2,0,0,LOW,LOW,LOW,LOW
2024-08-23,Vanuatu,Fiji,"Faleata Oval No 2, Apia",Vanuatu,bat,T20,2024,Fiji,0,1,0.4137931034482758,0.4444444444444444,0.2,0.4,1.0,0.0,0.25,0.25,29,9,2,2,4,4,LOW,LOW,LOW,LOW
2024-08-24,Bulgaria,Estonia,"Guernsey Rovers Athletic Club Ground, Port Soif",Estonia,field,T20,2024,Estonia,0,0,0.34375,0.3529411764705882,0.2,0.6,0.5,0.5,0.0,0.5,32,17,0,0,1,0,LOW,LOW,LOW,LOW
2024-08-24,Greece,Cyprus,"King George V Sports Ground, Castel",Greece,bat,T20,2024,Cyprus,0,1,0.1666666666666666,0.4117647058823529,0.2,0.4,0.5,0.5,0.5,0.0,6,17,0,0,0,1,LOW,LOW,LOW,LOW
2024-08-24,Finland,Guernsey,"Guernsey Rovers Athletic Club Ground, Port Soif",Guernsey,field,T20,2024,Finland,1,0,0.4,0.6086956521739131,0.2,0.6,0.5,0.5,1.0,1.0,20,23,0,0,1,2,LOW,LOW,LOW,LOW
2024-08-24,Fiji,Cook Islands,"Faleata Oval No 2, Apia",Cook Islands,field,T20,2024,Fiji,1,0,0.5,0.7,0.4,0.8,0.6666666666666666,0.3333333333333333,0.4,0.8,10,10,3,3,5,5,LOW,LOW,MEDIUM,MEDIUM
2024-08-24,Hong Kong,Kuwait,"Selangor Turf Club, Kuala Lumpur",Kuwait,field,T20,2024,Kuwait,0,0,0.45,0.5813953488372093,0.6,0.6,0.75,0.25,0.5,0.5,80,43,4,4,2,2,LOW,LOW,LOW,LOW
2024-08-24,Samoa,Vanuatu,"Faleata Oval No 2, Apia",Samoa,bat,T20,2024,Samoa,1,1,0.3,0.4,0.6,0.2,0.3333333333333333,0.6666666666666666,0.6,0.2,10,30,3,3,5,5,LOW,LOW,MEDIUM,MEDIUM
2024-08-25,Kuwait,Malaysia,"Selangor Turf Club, Kuala Lumpur",Malaysia,field,T20,2024,Kuwait,1,0,0.5909090909090909,0.5428571428571428,0.6,0.4,0.0,1.0,0.6666666666666666,0.5,44,70,4,4,3,2,LOW,LOW,LOW,LOW
2024-08-25,West Indies,South Africa,"Brian Lara Stadium, Tarouba, Trinidad",South Africa,field,T20,2024,West Indies,1,0,0.4615384615384615,0.5642458100558659,0.6,0.6,0.5,0.5,0.6666666666666666,0.0,182,179,24,24,6,1,HIGH,HIGH,MEDIUM,LOW
2024-08-25,Netherlands,United States of America,"Sportpark Maarschalkerweerd, Utrecht",United States of America,field,T20,2024,Netherlands,1,0,0.5268817204301075,0.5333333333333333,0.4,0.2,1.0,0.0,1.0,0.5,93,30,1,1,1,0,LOW,LOW,LOW,LOW
2024-08-25,Cyprus,Czech Republic,"Guernsey Rovers Athletic Club Ground, Port Soif",Cyprus,bat,T20,2024,Czech Republic,0,1,0.4444444444444444,0.5,0.4,0.6,0.5,0.5,0.5,0.0,18,24,0,0,0,1,LOW,LOW,LOW,LOW
2024-08-25,Estonia,Guernsey,"King George V Sports Ground, Castel",Guernsey,field,T20,2024,Guernsey,0,0,0.3888888888888889,0.5833333333333334,0.8,0.6,0.5,0.5,1.0,0.3333333333333333,18,24,0,0,1,3,LOW,LOW,LOW,LOW
2024-08-25,Greece,Spain,"Guernsey Rovers Athletic Club Ground, Port Soif",Greece,bat,T20,2024,Spain,0,1,0.1428571428571428,0.7941176470588235,0.0,1.0,0.5,0.5,0.0,1.0,7,34,0,0,1,1,LOW,LOW,LOW,LOW
2024-08-25,Malta,Bulgaria,"King George V Sports Ground, Castel",Malta,bat,T20,2024,Malta,1,1,0.4489795918367347,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.5,49,33,2,2,1,0,LOW,LOW,LOW,LOW
2024-08-26,Hong Kong,Malaysia,"Selangor Turf Club, Kuala Lumpur",Malaysia,field,T20,2024,Hong Kong,1,0,0.4444444444444444,0.5352112676056338,0.4,0.2,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.3333333333333333,81,71,12,12,3,3,MEDIUM,MEDIUM,LOW,LOW
2024-08-26,Canada,Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,field,T20,2024,Canada,1,0,0.5319148936170213,0.5319148936170213,0.2,0.4,0.0,1.0,0.0,1.0,47,94,3,3,1,2,LOW,LOW,LOW,LOW
2024-08-27,United States of America,Canada,"Sportpark Westvliet, The Hague",United States of America,bat,T20,2024,United States of America,1,1,0.5161290322580645,0.5416666666666666,0.0,0.4,0.7142857142857143,0.2857142857142857,0.5,0.5,31,48,7,7,0,0,MEDIUM,MEDIUM,LOW,LOW
2024-08-27,Malta,Estonia,"Guernsey Rovers Athletic Club Ground, Port Soif",Malta,bat,T20,2024,Estonia,0,1,0.46,0.3684210526315789,0.2,0.6,0.5,0.5,0.0,1.0,50,19,0,0,1,1,LOW,LOW,LOW,LOW
2024-08-27,Czech Republic,Greece,"King George V Sports Ground, Castel",Czech Republic,bat,T20,2024,Czech Republic,1,1,0.52,0.125,0.6,0.0,0.5,0.5,0.0,0.0,25,8,0,0,1,1,LOW,LOW,LOW,LOW
2024-08-27,Finland,Bulgaria,"Guernsey Rovers Athletic Club Ground, Port Soif",Finland,bat,T20,2024,Finland,1,1,0.4285714285714285,0.3235294117647059,0.4,0.0,0.5,0.5,1.0,0.0,21,34,0,0,2,2,LOW,LOW,LOW,LOW
2024-08-27,Denmark,Cyprus,"King George V Sports Ground, Castel",Denmark,bat,T20,2024,Denmark,1,1,0.4117647058823529,0.4210526315789473,0.4,0.4,0.5,0.5,1.0,0.5,34,19,0,0,1,2,LOW,LOW,LOW,LOW
2024-08-27,Hong Kong,Kuwait,"Selangor Turf Club, Kuala Lumpur",Kuwait,field,T20,2024,Kuwait,0,0,0.4512195121951219,0.6,0.6,0.6,0.6,0.4,0.5,0.75,82,45,5,5,4,4,MEDIUM,MEDIUM,LOW,LOW
2024-08-27,South Africa,West Indies,"Brian Lara Stadium, Tarouba, Trinidad",West Indies,field,T20,2024,West Indies,0,0,0.5611111111111111,0.4644808743169399,0.4,0.6,0.48,0.52,0.0,0.7142857142857143,180,183,25,25,2,7,HIGH,HIGH,LOW,MEDIUM
2024-08-28,Netherlands,United States of America,"Sportpark Westvliet, The Hague",Netherlands,bat,T20,2024,Netherlands,1,1,0.5263157894736842,0.53125,0.4,0.2,1.0,0.0,0.1666666666666666,1.0,95,32,2,2,6,1,LOW,LOW,MEDIUM,LOW
2024-08-28,Cyprus,Malta,"Guernsey Rovers Athletic Club Ground, Port Soif",Malta,field,T20,2024,Cyprus,1,0,0.4,0.4509803921568627,0.4,0.2,0.5,0.5,0.0,0.0,20,51,0,0,1,2,LOW,LOW,LOW,LOW
2024-08-28,Czech Republic,Estonia,"Guernsey Rovers Athletic Club Ground, Port Soif",Estonia,field,T20,2024,Estonia,0,0,0.5384615384615384,0.4,0.6,0.6,1.0,0.0,0.5,1.0,26,20,1,1,2,2,LOW,LOW,LOW,LOW
2024-08-28,Denmark,Guernsey,"King George V Sports Ground, Castel",Guernsey,field,T20,2024,Guernsey,0,0,0.4285714285714285,0.6,0.6,0.8,0.0,1.0,1.0,0.5,35,25,1,1,2,4,LOW,LOW,LOW,LOW
2024-08-28,Spain,Finland,"King George V Sports Ground, Castel",Finland,field,T20,2024,Spain,1,0,0.8,0.4545454545454545,1.0,0.6,0.5,0.5,1.0,0.0,35,22,0,0,1,1,LOW,LOW,LOW,LOW
2024-08-30,Kuwait,Mongolia,"Bayuemas Oval, Kuala Lumpur",Mongolia,field,T20,2024,Kuwait,1,0,0.6086956521739131,0.0,0.8,0.0,0.5,0.5,0.6,0.5,46,7,0,0,5,0,LOW,LOW,MEDIUM,LOW
2024-08-30,Malaysia,Maldives,"Bayuemas Oval, Kuala Lumpur",Maldives,field,T20,2024,Malaysia,1,0,0.5277777777777778,0.1851851851851851,0.2,0.4,1.0,0.0,0.6666666666666666,0.5,72,27,1,1,15,0,LOW,LOW,MEDIUM,LOW
2024-08-30,Myanmar,Hong Kong,"YSD-UKM Cricket Oval, Bangi",Hong Kong,field,T20,2024,Hong Kong,0,0,0.0,0.4457831325301205,0.0,0.4,0.5,0.5,0.5,0.5,5,83,0,0,0,0,LOW,LOW,LOW,LOW
2024-08-31,Mongolia,Hong Kong,"Bayuemas Oval, Kuala Lumpur",Hong Kong,field,T20,2024,Hong Kong,0,0,0.0,0.4523809523809524,0.0,0.6,0.5,0.5,0.0,0.0,8,84,0,0,1,3,LOW,LOW,LOW,LOW
2024-08-31,Myanmar,Malaysia,"YSD-UKM Cricket Oval, Bangi",Malaysia,field,T20,2024,Malaysia,0,0,0.0,0.5342465753424658,0.0,0.4,0.0,1.0,0.0,0.5,6,73,1,1,1,0,LOW,LOW,LOW,LOW
2024-08-31,Singapore,Maldives,"Bayuemas Oval, Kuala Lumpur",Singapore,bat,T20,2024,Singapore,1,1,0.3414634146341463,0.1785714285714285,0.6,0.2,1.0,0.0,0.5,0.0,41,28,1,1,0,1,LOW,LOW,LOW,LOW
2024-09-02,Hong Kong,Singapore,"Bayuemas Oval, Kuala Lumpur",Singapore,field,T20,2024,Hong Kong,1,0,0.4588235294117647,0.3571428571428571,0.6,0.6,0.6666666666666666,0.3333333333333333,0.25,1.0,85,42,3,3,4,1,LOW,LOW,LOW,LOW
2024-09-02,Kuwait,Maldives,"YSD-UKM Cricket Oval, Bangi",Maldives,field,T20,2024,Kuwait,1,0,0.6170212765957447,0.1724137931034483,0.8,0.2,1.0,0.0,0.5,0.5,47,29,3,3,0,0,LOW,LOW,LOW,LOW
2024-09-02,Myanmar,Mongolia,"YSD-UKM Cricket Oval, Bangi",Mongolia,field,T20,2024,Myanmar,1,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,7,9,0,0,2,0,LOW,LOW,LOW,LOW
2024-09-03,Malaysia,Singapore,"YSD-UKM Cricket Oval, Bangi",Malaysia,bat,T20,2024,Malaysia,1,1,0.5405405405405406,0.3488372093023256,0.4,0.6,0.625,0.375,1.0,0.5,74,43,8,8,1,0,MEDIUM,MEDIUM,LOW,LOW
2024-09-03,Myanmar,Kuwait,"Bayuemas Oval, Kuala Lumpur",Kuwait,field,T20,2024,Kuwait,0,0,0.125,0.625,0.2,1.0,0.5,0.5,0.0,0.6666666666666666,8,48,0,0,4,6,LOW,LOW,LOW,MEDIUM
2024-09-03,Maldives,Hong Kong,"YSD-UKM Cricket Oval, Bangi",Hong Kong,field,T20,2024,Hong Kong,0,0,0.1666666666666666,0.4651162790697674,0.0,0.8,0.5,0.5,0.0,1.0,30,86,0,0,1,1,LOW,LOW,LOW,LOW
2024-09-04,Scotland,Australia,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Australia,field,T20,2024,Australia,0,0,0.52,0.5591397849462365,0.6,0.8,0.0,1.0,0.5555555555555556,0.5,75,186,1,1,9,0,LOW,LOW,MEDIUM,LOW
2024-09-05,Malaysia,Kuwait,"Bayuemas Oval, Kuala Lumpur",Kuwait,field,T20,2024,Kuwait,0,0,0.5466666666666666,0.6326530612244898,0.6,1.0,0.8,0.2,0.6875,0.7142857142857143,75,49,5,5,16,7,MEDIUM,MEDIUM,MEDIUM,MEDIUM
2024-09-05,Mongolia,Singapore,"YSD-UKM Cricket Oval, Bangi",Singapore,field,T20,2024,Singapore,0,0,0.0,0.3409090909090909,0.0,0.4,0.5,0.5,0.0,0.0,10,44,0,0,1,1,LOW,LOW,LOW,LOW
2024-09-05,Myanmar,Maldives,"Bayuemas Oval, Kuala Lumpur",Myanmar,bat,T20,2024,Maldives,0,1,0.1111111111111111,0.1612903225806451,0.2,0.0,0.5,0.5,0.0,0.0,9,31,0,0,5,2,LOW,LOW,MEDIUM,LOW
2024-09-06,Australia,Scotland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Scotland,field,T20,2024,Australia,1,0,0.5614973262032086,0.5131578947368421,0.8,0.4,1.0,0.0,1.0,0.5,187,76,2,2,1,10,LOW,LOW,LOW,MEDIUM
2024-09-06,Maldives,Mongolia,"Bayuemas Oval, Kuala Lumpur",Maldives,bat,T20,2024,Maldives,1,1,0.1875,0.0,0.2,0.0,0.5,0.5,0.3333333333333333,0.0,32,11,0,0,3,2,LOW,LOW,LOW,LOW
2024-09-06,Kuwait,Singapore,"YSD-UKM Cricket Oval, Bangi",Singapore,field,T20,2024,Singapore,0,0,0.64,0.3555555555555555,1.0,0.6,1.0,0.0,1.0,0.5,50,45,1,1,1,2,LOW,LOW,LOW,LOW
2024-09-07,Malaysia,Hong Kong,"Bayuemas Oval, Kuala Lumpur",Hong Kong,field,T20,2024,Malaysia,1,0,0.5394736842105263,0.4712643678160919,0.6,0.8,0.5384615384615384,0.4615384615384615,0.6470588235294118,0.4,76,87,13,13,17,5,MEDIUM,MEDIUM,MEDIUM,MEDIUM
2024-09-07,Scotland,Australia,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Australia,field,T20,2024,Australia,0,0,0.5064935064935064,0.5638297872340425,0.4,0.8,0.0,1.0,0.4545454545454545,1.0,77,188,3,3,11,2,LOW,LOW,MEDIUM,LOW
2024-09-09,Mongolia,Malaysia,"YSD-UKM Cricket Oval, Bangi",Malaysia,field,T20,2024,Malaysia,0,0,0.0,0.5454545454545454,0.0,0.8,0.5,0.5,0.0,1.0,12,77,0,0,2,2,LOW,LOW,LOW,LOW
2024-09-09,Myanmar,Singapore,"Bayuemas Oval, Kuala Lumpur",Singapore,field,T20,2024,Singapore,0,0,0.1,0.3695652173913043,0.2,0.6,0.5,0.5,0.0,0.5,10,46,0,0,6,2,LOW,LOW,MEDIUM,LOW
2024-09-11,Australia,England,"The Rose Bowl, Southampton",England,field,T20,2024,Australia,1,0,0.5661375661375662,0.5388888888888889,0.8,0.6,0.5,0.5,0.5,0.3333333333333333,189,180,22,22,0,3,HIGH,HIGH,LOW,LOW
2024-09-13,Australia,England,"Sophia Gardens, Cardiff",England,field,T20,2024,England,0,0,0.5684210526315789,0.5359116022099447,0.8,0.4,0.5217391304347826,0.4782608695652174,0.5,0.6666666666666666,190,181,23,23,0,3,HIGH,HIGH,LOW,LOW
2024-09-21,Malawi,Lesotho,"Gymkhana Club Ground, Dar-es-Salaam",Lesotho,field,T20,2024,Malawi,1,0,0.5555555555555556,0.1428571428571428,0.6,0.2,0.5,0.5,0.5,0.5,9,7,0,0,0,0,LOW,LOW,LOW,LOW
2024-09-21,Cameroon,Ghana,"Gymkhana Club Ground, Dar-es-Salaam",Cameroon,bat,T20,2024,Ghana,0,1,0.0,0.3125,0.0,0.2,0.5,0.5,0.5,0.5,10,32,0,0,0,0,LOW,LOW,LOW,LOW
2024-09-21,Mali,Tanzania,University of Dar-es-Salaam Ground,Tanzania,field,T20,2024,Tanzania,0,0,0.0,0.5471698113207547,0.0,0.2,0.5,0.5,0.5,0.5,4,53,0,0,0,0,LOW,LOW,LOW,LOW
2024-09-22,Mali,Cameroon,"Gymkhana Club Ground, Dar-es-Salaam",Mali,bat,T20,2024,Cameroon,0,1,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,5,11,0,0,0,1,LOW,LOW,LOW,LOW
2024-09-22,Malawi,Ghana,University of Dar-es-Salaam Ground,Ghana,field,T20,2024,Malawi,1,0,0.6,0.3333333333333333,0.6,0.2,0.0,1.0,0.5,0.5,10,33,1,1,0,0,LOW,LOW,LOW,LOW
2024-09-24,Mali,Malawi,University of Dar-es-Salaam Ground,Mali,bat,T20,2024,Malawi,0,1,0.0,0.6363636363636364,0.0,0.8,0.5,0.5,0.0,1.0,6,11,0,0,1,1,LOW,LOW,LOW,LOW
2024-09-24,Ghana,Lesotho,University of Dar-es-Salaam Ground,Ghana,bat,T20,2024,Ghana,1,1,0.3235294117647059,0.125,0.2,0.2,0.5,0.5,0.0,0.5,34,8,0,0,1,0,LOW,LOW,LOW,LOW
2024-09-24,Cameroon,Tanzania,"Gymkhana Club Ground, Dar-es-Salaam",Cameroon,bat,T20,2024,Tanzania,0,1,0.0833333333333333,0.5555555555555556,0.2,0.4,0.0,1.0,0.5,0.5,12,54,2,2,2,0,LOW,LOW,LOW,LOW
2024-09-25,Lesotho,Mali,"Gymkhana Club Ground, Dar-es-Salaam",Mali,field,T20,2024,Lesotho,1,0,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,7,1,1,1,1,LOW,LOW,LOW,LOW
2024-09-25,Ghana,Tanzania,University of Dar-es-Salaam Ground,Ghana,bat,T20,2024,Tanzania,0,1,0.3428571428571428,0.5636363636363636,0.4,0.6,0.0,1.0,0.5,1.0,35,55,1,1,2,1,LOW,LOW,LOW,LOW
2024-09-25,Cameroon,Malawi,University of Dar-es-Salaam Ground,Malawi,field,T20,2024,Malawi,0,0,0.0769230769230769,0.6666666666666666,0.2,0.8,0.5,0.5,0.5,1.0,13,12,0,0,0,2,LOW,LOW,LOW,LOW
2024-09-25,Japan,Indonesia,"Yeonhui Cricket Ground, Incheon",Japan,bat,T20,2024,Japan,1,1,0.5925925925925926,0.5,1.0,0.4,0.5,0.5,0.5,0.5,27,26,4,4,0,0,LOW,LOW,LOW,LOW
2024-09-26,Japan,Philippines,"Yeonhui Cricket Ground, Incheon",Japan,bat,T20,2024,Japan,1,1,0.6071428571428571,0.2777777777777778,1.0,0.6,1.0,0.0,1.0,0.5,28,18,2,2,1,0,LOW,LOW,LOW,LOW
2024-09-26,Tanzania,Malawi,"Gymkhana Club Ground, Dar-es-Salaam",Tanzania,bat,T20,2024,Tanzania,1,1,0.5714285714285714,0.6923076923076923,0.6,0.8,1.0,0.0,1.0,1.0,56,13,1,1,1,1,LOW,LOW,LOW,LOW
2024-09-26,Lesotho,Cameroon,University of Dar-es-Salaam Ground,Cameroon,field,T20,2024,Cameroon,0,0,0.2,0.0714285714285714,0.2,0.2,0.5,0.5,0.0,0.0,10,14,0,0,1,1,LOW,LOW,LOW,LOW
2024-09-26,Mali,Ghana,"Gymkhana Club Ground, Dar-es-Salaam",Mali,bat,T20,2024,Ghana,0,1,0.0,0.3333333333333333,0.0,0.4,0.5,0.5,0.0,1.0,8,36,0,0,2,1,LOW,LOW,LOW,LOW
2024-09-27,Ireland,South Africa,"Zayed Cricket Stadium, Abu Dhabi",South Africa,field,T20,2024/25,South Africa,0,0,0.4724409448818897,0.5580110497237569,0.4,0.2,0.0,1.0,0.5,0.5,127,181,5,5,2,2,MEDIUM,MEDIUM,LOW,LOW
2024-09-28,South Korea,Indonesia,"Yeonhui Cricket Ground, Incheon",South Korea,bat,T20,2024,Indonesia,0,1,0.0,0.4814814814814814,0.0,0.4,0.0,1.0,0.5,0.0,3,27,2,2,0,1,LOW,LOW,LOW,LOW
2024-09-28,Philippines,Japan,"Yeonhui Cricket Ground, Incheon",Philippines,bat,T20,2024,Japan,0,1,0.2631578947368421,0.6206896551724138,0.4,1.0,0.0,1.0,0.0,1.0,19,29,3,3,1,2,LOW,LOW,LOW,LOW
2024-09-28,Canada,Nepal,"Maple Leaf North-West Ground, King City",Nepal,field,T20,2024,Canada,1,0,0.5306122448979592,0.5822784810126582,0.4,0.0,0.0,1.0,0.5,0.5,49,79,1,1,0,0,LOW,LOW,LOW,LOW
2024-09-29,United Arab Emirates,Namibia,"Wanderers Cricket Ground, Windhoek",Namibia,field,T20,2024,United Arab Emirates,1,0,0.5185185185185185,0.6212121212121212,0.8,0.4,1.0,0.0,0.5,0.8888888888888888,81,66,1,1,0,9,LOW,LOW,LOW,MEDIUM
2024-09-29,Nepal,Oman,"Maple Leaf North-West Ground, King City",Oman,field,T20,2024,Nepal,1,0,0.575,0.5217391304347826,0.0,0.2,0.6,0.4,0.0,0.5,80,69,5,5,1,0,MEDIUM,MEDIUM,LOW,LOW
2024-09-29,South Korea,Japan,"Yeonhui Cricket Ground, Incheon",South Korea,bat,T20,2024,Japan,0,1,0.0,0.6333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,4,30,1,1,1,3,LOW,LOW,LOW,LOW
2024-09-29,Philippines,Indonesia,"Yeonhui Cricket Ground, Incheon",Indonesia,field,T20,2024,Philippines,1,0,0.25,0.5,0.4,0.4,0.6,0.4,0.0,0.5,20,28,5,5,2,2,MEDIUM,MEDIUM,LOW,LOW
2024-09-29,Ireland,South Africa,"Zayed Cricket Stadium, Abu Dhabi",South Africa,field,T20,2024/25,Ireland,1,0,0.46875,0.5604395604395604,0.2,0.2,0.0,1.0,0.3333333333333333,0.6666666666666666,128,182,6,6,3,3,MEDIUM,MEDIUM,LOW,LOW
2024-09-30,Serbia,Gibraltar,Europa Sports Complex,Gibraltar,field,T20,2024,Gibraltar,0,0,0.28,0.2682926829268293,0.0,0.2,0.0,1.0,0.0,0.5384615384615384,24,40,2,2,2,12,LOW,LOW,LOW,MEDIUM
2024-09-30,Serbia,Gibraltar,Europa Sports Complex,Serbia,bat,T20,2024,Gibraltar,0,1,0.2916666666666667,0.25,0.0,0.2,0.0,1.0,0.0,0.5,25,41,3,3,3,13,LOW,LOW,LOW,MEDIUM
2024-09-30,United States of America,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",United States of America,bat,T20,2024,United States of America,1,1,0.5151515151515151,0.524390243902439,0.2,0.8,0.0,1.0,0.5,1.0,33,82,1,1,0,1,LOW,LOW,LOW,LOW
2024-09-30,Canada,Oman,"Maple Leaf North-West Ground, King City",Oman,field,T20,2024,Oman,0,0,0.54,0.5142857142857142,0.4,0.0,0.6,0.4,1.0,0.0,50,70,5,5,1,1,MEDIUM,MEDIUM,LOW,LOW
2024-10-01,United States of America,Namibia,"Wanderers Cricket Ground, Windhoek",United States of America,bat,T20,2024,United States of America,1,1,0.5294117647058824,0.6119402985074627,0.4,0.2,0.5,0.5,1.0,0.8,34,67,0,0,1,10,LOW,LOW,LOW,MEDIUM
2024-10-01,Philippines,South Korea,"Yeonhui Cricket Ground, Incheon",South Korea,field,T20,2024,Philippines,1,0,0.2857142857142857,0.0,0.6,0.0,0.5,0.5,0.3333333333333333,0.0,21,5,0,0,3,2,LOW,LOW,LOW,LOW
2024-10-01,Japan,Indonesia,"Yeonhui Cricket Ground, Incheon",Indonesia,field,T20,2024,Japan,1,0,0.6451612903225806,0.4827586206896552,1.0,0.2,0.6,0.4,1.0,0.3333333333333333,31,29,5,5,4,3,MEDIUM,MEDIUM,LOW,LOW
2024-10-01,Nepal,Canada,"Maple Leaf North-West Ground, King City",Canada,field,T20,2024,Canada,0,0,0.5802469135802469,0.5294117647058824,0.2,0.4,0.5,0.5,0.5,0.5,81,51,2,2,2,2,LOW,LOW,LOW,LOW
2024-10-02,Japan,Philippines,"Yeonhui Cricket Ground, Incheon",Japan,bat,T20,2024,Japan,1,1,0.65625,0.3181818181818182,1.0,0.6,1.0,0.0,1.0,0.5,32,22,4,4,5,4,LOW,LOW,MEDIUM,LOW
2024-10-02,Namibia,United Arab Emirates,"Wanderers Cricket Ground, Windhoek",Namibia,bat,T20,2024,United Arab Emirates,0,1,0.6029411764705882,0.5180722891566265,0.0,0.8,0.0,1.0,0.7272727272727273,0.5,68,83,2,2,11,2,LOW,LOW,MEDIUM,LOW
2024-10-02,Indonesia,South Korea,"Yeonhui Cricket Ground, Incheon",Indonesia,bat,T20,2024,Indonesia,1,1,0.4666666666666667,0.0,0.2,0.0,1.0,0.0,0.25,0.0,30,6,3,3,4,3,LOW,LOW,LOW,LOW
2024-10-02,Nepal,Oman,"Maple Leaf North-West Ground, King City",Oman,field,T20,2024,Nepal,1,0,0.573170731707317,0.5211267605633803,0.2,0.2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,82,71,6,6,3,2,MEDIUM,MEDIUM,LOW,LOW
2024-10-03,Oman,Canada,"Maple Leaf North-West Ground, King City",Canada,field,T20,2024,Canada,0,0,0.5138888888888888,0.5384615384615384,0.2,0.6,0.5,0.5,0.3333333333333333,0.6666666666666666,72,52,6,6,3,3,MEDIUM,MEDIUM,LOW,LOW
2024-10-04,Japan,South Korea,"Yeonhui Cricket Ground, Incheon",Japan,bat,T20,2024,Japan,1,1,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,33,7,2,2,6,4,LOW,LOW,MEDIUM,LOW
2024-10-04,Indonesia,Philippines,"Yeonhui Cricket Ground, Incheon",Indonesia,bat,T20,2024,Indonesia,1,1,0.4838709677419355,0.3043478260869565,0.4,0.4,0.3333333333333333,0.6666666666666666,0.4,0.4,31,23,6,6,5,5,MEDIUM,MEDIUM,MEDIUM,MEDIUM
2024-10-04,United Arab Emirates,United States of America,"Wanderers Cricket Ground, Windhoek",United Arab Emirates,bat,T20,2024,United Arab Emirates,1,1,0.5238095238095238,0.5428571428571428,0.8,0.6,0.5,0.5,0.6666666666666666,1.0,84,35,2,2,3,2,LOW,LOW,LOW,LOW
2024-10-05,Namibia,United States of America,"Wanderers Cricket Ground, Windhoek",Namibia,bat,T20,2024,United States of America,0,1,0.5942028985507246,0.5277777777777778,0.0,0.6,0.0,1.0,0.6666666666666666,0.6666666666666666,69,36,1,1,12,3,LOW,LOW,MEDIUM,LOW
2024-10-05,Philippines,South Korea,"Yeonhui Cricket Ground, Incheon",Philippines,bat,T20,2024,Philippines,1,1,0.2916666666666667,0.0,0.4,0.0,1.0,0.0,0.3333333333333333,0.0,24,8,1,1,6,5,LOW,LOW,MEDIUM,MEDIUM
2024-10-05,Japan,Indonesia,"Yeonhui Cricket Ground, Incheon",Japan,bat,T20,2024,Japan,1,1,0.6764705882352942,0.5,1.0,0.6,0.6666666666666666,0.3333333333333333,1.0,0.5,34,32,6,6,7,6,MEDIUM,MEDIUM,MEDIUM,MEDIUM
2024-10-06,Bangladesh,India,"Shrimant Madhavrao Scindia Cricket Stadium, Gwalior",India,field,T20,2024/25,India,0,0,0.3846153846153846,0.6805555555555556,0.4,1.0,0.0714285714285714,0.9285714285714286,0.5,0.5,156,216,14,14,0,0,MEDIUM,MEDIUM,LOW,LOW
2024-10-09,Malawi,Rwanda,"TCA Oval, Blantyre",Malawi,bat,T20,2024/25,Rwanda,0,1,0.6428571428571429,0.2542372881355932,0.8,0.0,1.0,0.0,0.5,0.5,14,59,2,2,0,0,LOW,LOW,LOW,LOW
2024-10-09,India,Bangladesh,"Arun Jaitley Stadium, Delhi",Bangladesh,field,T20,2024/25,India,1,0,0.6820276497695853,0.3821656050955414,1.0,0.4,0.9333333333333332,0.0666666666666666,0.0,0.5,217,157,15,15,1,0,MEDIUM,MEDIUM,LOW,LOW
2024-10-10,Malawi,Rwanda,"TCA Oval, Blantyre",Rwanda,field,T20,2024/25,Rwanda,0,0,0.6,0.2666666666666666,0.6,0.2,0.6666666666666666,0.3333333333333333,0.0,1.0,15,60,3,3,1,1,LOW,LOW,LOW,LOW
